yakc	1084544
tker	1084557
pcbk	1084717
arba	1084755
recn	1084765
ntiq	1084827
flws	1084869
rae	1084876
whci	1084887
frxp	1084899
ecpg	1084961
ngs	1084991
tibx	1085280
bpo	1085359
twb	1085482
acta	1085621
cenf	1085636
eclg	1085653
metr	1085706
nxtp	1085707
bloka	1085734
wvcm	1085763
move	1085770
prft	1085869
esloy	1085922
mdtv	1086139
artg	1086195
akam	1086222
gsxn	1086319
audc	1086434
dscm	1086467
ntop	1086472
arlp	1086600
dddc	1086740
mfc	1086888
aptm	1087277
rht	1087423
itmn	1087432
uboh	1087456
fmti	1087477
ipix	1088022
qsft	1088033
rome	1088144
mczaf	1088162
pgh	1088166
mix	1088244
cmsqf	1088651
agil	1088653
hinkf	1088753
aualf	1088754
lict	1088771
lab	1089044
dks	1089063
clct	1089143
tmic	1089463
vtiv	1089473
aiixy	1089496
cmbc	1089503
alsk	1089511
smvd	1089525
pdgi	1089542
mbsrf	1089561
upmky	1089642
ske	1089697
cnl	1089819
gaia	1089872
gldn	1089874
ptv	1089976
gebhf	1089990
dvn	1090012
omn	1090061
chrk	1090069
fdry	1090071
lamr	1090425
fuwaf	1090454
mdtl	1090507
aob	1090514
ups	1090727
a	1090872
rcom	1091284
smbi	1091312
xmsr	1091530
abb	1091587
grfrf	1091631
sidbf	1091632
argo	1091748
ibse	1091756
cemjq	1091862
cir	1091883
wwe	1091907
chic	1092006
acme	1092013
miis	1092050
cvbg	1092099
scmr	1092367
tzix	1092458
agpsf	1092614
ezm	1092840
apl	1092914
ejprf	1093028
mjmsy	1093029
hbp	1093082
meca	1093273
epsc	1093430
aeth	1093434
bspsf	1093491
acenfm	1093632
pebk	1093672
plug	1093691
pflc	1093728
snwl	1093885
deiwy	1093936
deipy	1093936
ctpzy	1093951
sina	1094005
cryp	1094036
tkoi	1094084
prex	1094093
hpol	1094238
smra	1094243
tdy	1094285
pik	1094286
rdwr	1094366
rtec	1094392
qvdx	1094561
fnsr	1094739
miva	1094808
mfsf	1094810
crtn	1094814
bgcp	1094831
soap	1094895
mgrm	1094961
unchf	1095054
re	1095073
swggf	1095075
digi	1095105
wstm	1095266
chrt	1095270
sahff	1095288
smmx	1095330
oiim	1095348
epcyy	1095409
ntrt	1095480
hstm	1095565
ceo	1095595
bcsi	1095600
avld	1095792
ivd	1095858
vbal	1095861
wls	1095996
nbggy	1096061
gtiv	1096142
neof	1096219
isil	1096325
mkl	1096343
nsi	1096376
vvc	1096385
anpi	1096481
suf	1096560
ptnr	1096691
gltmf	1096692
pjtgq	1096789
shalf	1096808
optv	1096958
icaby	1097020
fcen	1097081
hktvy	1097086
algn	1097149
alth	1097264
wits	1097338
svnx	1097641
kthuf	1097714
gnpr	1098016
fdbc	1098151
wbsn	1098277
fmsb	1098337
mtlk	1098462
mccc	1098659
frgo	1098834
agen	1098972
bbgi	1099160
mraey	1099196
mlu	1099219
vcbi	1099305
gisqy	1099411
tnox	1099414
ew	1099800
sbp	1099958
kkd	1100270
palm	1100389
arry	1100412
opsw	1100813
cjref	1100868
dtas	1100885
ifgef	1100953
asia	1100969
pcbi	1100983
myog	1101052
ads	1101215
eqix	1101239
entg	1101302
dla	1101396
dzsi	1101680
uspi	1101723
sttsy	1101873
pacw	1102112
arl	1102238
csfl	1102266
prwt	1102287
elnk	1102541
scox	1102542
nban	1102595
stec	1102741
ccmp	1102934
lpsn	1102993
ulcm	1103184
mflo	1103234
wgl	1103601
smdi	1103777
crwn	1103837
ibn	1103838
mdlz	1103982
imny	1104017
ddic	1104252
kgilf	1104440
vyyo	1104730
sprt	1104855
xhua	1104904
gigm	1105101
airo	1105542
twx	1105705
cksw	1105841
otix	1105982
npsny	1106051
scrx	1106773
ovti	1106851
ivan	1106935
sday	1106952
ckcm	1107050
embt	1107112
harl	1107160
ctlm	1107194
dcbk	1107214
dndn	1107332
ifnny	1107457
havsy	1107470
agix	1107601
tune	1108058
bhlb	1108134
nabyf	1108166
ocnw	1108185
cris	1108205
amrb	1108236
ptr	1108329
alvr	1108332
pnm	1108426
wedxf	1108828
hanay	1108838
opnt	1108924
evc	1109116
camt	1109138
tlpzf	1109139
efd	1109190
mbvx	1109196
hafc	1109242
ackhq	1109304
brkr	1109354
exc	1109357
sopef	1109418
bari	1109525
ardi	1109537
pmbc	1109546
trdff	1109678
avct	1109808
webx	1109935
gbrrf	1110077
dmx	1110189
kosn	1110206
aflyy	1110452
ilmn	1110803
ns	1110805
neng	1110903
vstn	1111335
autnf	1111492
lvidf	1111496
trad	1111559
avsr	1111632
xoho	1111634
stlw	1111721
spil	1111759
swir	1111863
end	1112412
ranjf	1112439
gcor	1113099
infi	1113148
trow	1113169
abv	1113172
acls	1113232
bgptq	1113247
aezs	1113423
mdco	1113481
revu	1113668
ptmuy	1113687
chu	1113866
ivii	1114084
ammd	1114200
kerx	1114220
oubs	1114446
nvs	1114448
itgr	1114483
ggal	1114700
jmon	1114868
mcel	1114872
ltrx	1114925
fnrn	1114927
pnfp	1115055
acus	1115143
dnb	1115222
rmdc	1115255
eyet	1115285
wgnb	1115568
ebkof	1115828
mbt	1115837
hydl	1116030
axca	1116094
vsl	1116134
exfo	1116284
osur	1116463
eno	1116547
dlgs	1116581
ttmi	1116942
mpe	1117042
ivtay	1117064
knta	1117119
sra	1117399
facyf	1117602
erj	1117603
gpcby	1117629
chl	1117795
acap	1118148
mbtf	1118237
rnvs	1118361
enwv	1118941
mndo	1119083
grdp	1119700
crnt	1119769
cgen	1119774
mtsxy	1119775
hygs	1119985
apcs	1120102
ndaq	1120193
xxia	1120295
twti	1120438
pdfs	1120914
aez	1120916
syd	1121302
sny	1121404
ois	1121484
gvdbf	1121631
slsz	1121785
grmn	1121788
mrciy	1122135
aet	1122304
asx	1122411
brfs	1122491
tltzf	1122535
ocpi	1122668
naps	1122787
ntgr	1122904
pol	1122976
rstn	1123028
bkmu	1123270
kyph	1123313
ptf	1123324
gpn	1123360
vas	1123361
asr	1123452
hedyy	1123455
hbio	1123494
atpg	1123647
syt	1123661
wit	1123799
feec	1124024
shr	1124139
exas	1124140
flr	1124198
mdrx	1124804
utiw	1124827
enewf	1125535
crxl	1126136
givn	1126140
rri	1126294
pfg	1126328
ppxxy	1126443
scrpf	1126449
ifcnf	1126659
erf	1126874
sr	1126956
mmp	1126975
tkagy	1127051
emraf	1127248
gmr	1127269
gmxr	1127342
cvcy	1127371
intn	1127439
ctzn	1127442
azsey	1127508
pra	1127703
ostlf	1127801
ircp	1128173
hope	1128361
gemp	1128749
flo	1128928
amx	1129137
mpx	1129155
sttff	1129201
sogef	1129204
zgen	1129425
ctmi	1129552
odsy	1129623
pnx	1129633
oncy	1129928
bsrr	1130144
cwlm	1130194
cnp	1130310
bkh	1130464
spmyy	1130498
agtwf	1130601
rssyf	1130646
ostk	1130713
skypf	1130890
sda	1130968
nvzmf	1131345
stn	1131383
ansv	1131517
tokuf	1131652
miti	1131907
ingp	1132327
xsonf	1132340
skhsy	1132527
cflpy	1132533
cflcy	1132533
fuaif	1132571
itub	1132597
tmyeq	1132645
gaxi	1132784
cht	1132924
frc	1132979
hbg	1133016
myk	1133082
tzoo	1133311
prwp	1133416
noc	1133421
cvgw	1133470
segsf	1133667
crfzf	1133687
tolef	1133695
zane	1133872
sjh	1133882
kmr	1135017
xand	1135338
icpgf	1135855
rdy	1135951
pom	1135971
hytm	1136174
pwi	1136201
wlms	1136294
ceqp	1136352
enakf	1136808
zmh	1136869
fis	1136893
igi	1137019
orh	1137048
sghif	1137144
tdbpy	1137147
ksl	1137154
frcef	1137182
col	1137411
pru	1137774
stx	1137789
lf	1138951
dahsf	1139088
mdth	1139463
mbfi	1139812
ipmt	1140184
inbvf	1140467
mpgpf	1140470
nisty	1140471
sudkf	1140475
athr	1140486
abc	1140859
ccrn	1141103
ufjhf	1141184
lqmt	1141240
mcgc	1141299
abbi	1141399
alte	1141719
cbe	1141982
pvx	1142229
hkhhf	1142231
altkf	1142254
nxst	1142417
cbdcf	1142430
untd	1142701
amn	1142750
gxp	1143068
xbks	1143155
glad	1143513
mdcr	1143799
lsbx	1143848
vsb	1143921
ayi	1144215
xjt	1144331
ajsb	1144515
bg	1144519
wbnk	1144686
fspkf	1144690
tac	1144800
nksgf	1144906
pvr	1144945
hdb	1144967
idexf	1144975
abg	1144980
geac	1145047
swim	1145124
unclq	1145202
hnna	1145255
alr	1145460
tuwlf	1145678
coswf	1145683
srls	1156295
cme	1156375
bgfv	1156388
asn	1156826
gbts	1156953
abco	1157377
fjtvfm	1157605
nsda	1157624
wneb	1157647
tkppy	1157654
caas	1157762
eca	1157806
djo	1157972
twwbf	1158004
twwaf	1158004
smfjy	1158084
htg	1158265
ccoi	1158324
aap	1158449
jblu	1158463
sze	1158533
mbva	1158678
ateyy	1158838
njdcy	1158967
mtrjy	1159204
fve	1159281
mwv	1159297
cs	1159510
pris	1159513
veoey	1160110
mte	1160262
oibrc	1160846
bch	1161125
etp	1161154
pvmif	1161169
mausy	1161171
ach	1161611
mgee	1161728
bwtaf	1161862
mbrk	1161924
trz	1161935
amis	1161963
epax	1162315
dde	1162556
chr	1162586
ctpcf	1162704
bluny	1162715
cop	1163165
fnbg	1163199
x	1163302
prtr	1163345
nrim	1163370
dvdcf	1163417
jhncf	1163419
wgbc	1163428
tmm	1163560
nksjf	1163734
nbr	1163739
idhdf	1163740
ambk	1163747
ant	1163842
msnw	1163958
cheuf	1164004
ckisf	1164004
nem	1164727
npo	1164863
whg	1165002
klbay	1165785
mrh	1165880
lawe	1165921
jcp	1166126
dcm	1166141
blrdf	1166205
gene	1166272
pncl	1166291
qtww	1166380
vrnt	1166388
quin	1166409
tvl	1166789
wtba	1166928
zhejf	1167633
jcdxf	1167637
xec	1168054
arop	1168213
atdtf	1168257
plbc	1168455
txui	1169238
cpsi	1169445
mleay	1169486
whai	1169709
tem	1169740
usxhf	1169759
cmghf	1169760
bjinf	1169762
tlsnf	1169870
kmx	1170010
tone	1170605
mhs	1170650
cvll	1170833
sbs	1170858
cosi	1171014
sncb	1171017
pkdy	1171159
bjbjf	1171378
nrp	1171486
ptp	1171500
rrgb	1171759
saft	1172052
vltdf	1172088
vlthf	1172088
ha	1172222
mtct	1172243
cjbk	1172353
auo	1172494
wfdnf	1172968
delhf	1173142
cidm	1173204
rpwsf	1173215
gzphf	1173217
cae	1173382
ng	1173420
amtd	1173431
trx	1173643
mjdlf	1173658
eeq	1173911
wrs	1173942
eadsf	1173957
aqn	1174169
ctdb	1174527
lend	1174735
clfc	1174820
wynn	1174922
anggf	1175090
rohi	1175108
apro	1175167
mmlp	1176334
jps	1176433
branf	1177328
snx	1177394
soq	1177470
sapif	1177650
saia	1177702
psrc	1178056
watkf	1178201
ymi	1178347
nis	1178551
ksp	1178575
agi	1178819
sglbf	1178832
pfs	1178970
eenef	1179021
gebtf	1179029
cdco	1179484
nuraf	1179493
enh	1179755
moh	1179929
bnkhf	1180951
blsff	1180960
abva	1181001
sirv	1181232
nfp	1183186
acti	1183941
jexsf	1184663
wc	1184702
ccbi	1184818
praa	1185348
ssumf	1186764
pmxay	1188870
dryr	1189712
ts	1190723
knm	1191141
cha	1191255
fnxm	1191679
xprt	1192305
afr	1193558
hmsy	1196501
tsyhf	1200651
bhs	1202157
mlfnf	1202643
iag	1203464
gna	1203748
phrm	1203866
bomsf	1205643
tpx	1206264
iaugf	1206571
fbtxq	1207070
glng	1207179
sherf	1208463
cueyf	1209808
pbuaf	1209813
pbuay	1209813
bncn	1210227
fadv	1210677
the	1210697
hhgp	1210708
cholf	1211876
ddwmf	1212234
tlkgy	1214299
axs	1214816
ayaky	1214836
ozn	1215546
wdgh	1218320
hrivf	1219206
epen	1220483
prsc	1220754
ioc	1221715
pupgf	1221823
jfbi	1222915
evv	1222922
conn	1223389
mspd	1224370
cadnf	1225525
dtsi	1226308
cmp	1227654
rinyy	1228028
ipmlf	1228274
bcbp	1228454
kmrt	1229206
pjc	1230245
isg	1231868
jrfif	1232141
yamcf	1232143
anaif	1232153
kekxy	1232157
jffhf	1232158
sctbf	1232161
jrn	1232241
trp	1232384
aht	1232582
good	1234006
rede	1236038
lumc	1236309
ghci	1236736
knbt	1236964
hayz	1237941
cse	1241199
mt	1243429
legyf	1243451
chlbf	1243474
rpfg	1243800
nelty	1246135
pogny	1250542
arref	1252095
asazf	1253493
fpo	1254595
nwsff	1254864
wll	1255474
ahmiq	1256536
kro	1257640
iphaf	1257765
spgmf	1258150
nni	1258602
nrmx	1259942
mrln	1260968
gtxi	1260990
cdutf	1261313
desc	1261482
uti	1261654
tsra	1261694
sekef	1261759
mshl	1262104
cfhi	1262276
hih	1262415
swydf	1262587
shg	1263043
prpx	1263074
tomoy	1263288
prvd	1263756
ncbc	1263762
synf	1263766
svljf	1263895
auy	1264089
wf	1264136
alsm	1264388
aacc	1264707
nal	1264755
hth	1265131
wzeny	1266467
istsf	1267042
trw	1267097
ahl	1267395
ftmdf	1267818
pcgyf	1268519
lfc	1268896
lkeyf	1268947
sumt	1269132
ftdgf	1271129
elmbf	1271140
wlfmf	1271142
spsx	1271193
klppf	1271654
amcff	1272903
brw	1272957
mpohf	1273330
kaocf	1274174
siogf	1275010
rai	1275283
atvjf	1276353
bca	1276671
cmggf	1277234
bascf	1278112
semff	1278653
ecsjf	1279932
snhff	1280164
nleq	1280191
peyuf	1280727
neu	1282637
wjryf	1283353
mxisf	1285136
wibc	1285224
hhilf	1285593
baa	1286597
hznty	1287691
gndxf	1288102
jcycf	1289688
pbegf	1304277
bkjaf	1304286
nyukf	1304495
gle	1311967
nsec	865058
ccf	830524
bnv	742275
bpur	815508
uncn	100716
rgen	730272
tprp	98827
smbk	1038773
ogby	1129981
sdi	911649
cefc	828535
fcap	1070296
cuo	24104
prsn	320174
psbc	1169424
mmrk	930121
bkrs	1171032
escc	276283
hipif	1235192
ubcp	731653
ppkz	1049984
ntst	1011028
oysm	1104332
nbn	811831
acba	1106980
strl	874238
vyfc	921590
insm	1104506
amsu	1142801
amac	700721
lmgof	1137142
bksc	1007273
mbcn	836147
agwt	1020676
cgue	1017813
wstg	945983
iofb	740155
roac	84581
aprs	1098803
qbak	758938
pyr	1016289
cgyn	354767
fsbs	1097631
dyolf	847535
cada	819334
ont	1045280
admpe	887247
nlx	44800
rgbo	883697
emed	907127
bvis	920448
lrns	1130950
fsi	1069394
pfsw	1095315
thvb	944468
mfi	827230
isoo	888693
fimg	750901
pfms	1171546
ktec	906193
rbycf	1057791
sunn	1160513
ipk	1103389
swrg	1137047
pfin	75340
bsml	866734
tcfc	855874
cdcy	22912
vnwk	1000495
gbhd	912926
fdvi	851249
dsii	718007
moco	67279
nbsc	71241
cwlz	894267
ccbd	1014133
rfmi	922204
bzc	99359
gldc	42228
vulc	848446
apxzf	1173701
saas	1087934
clsn	749647
rkti	1085203
xybrq	1013148
fnbx	757262
mler	871344
sthk	875762
nwyf	1041753
somc	703699
kmg	1028215
gcfb	1048620
lmco	1141263
pnbk	1098146
psta	913032
alot	8146
nuvr	71557
fnsc	1095274
aau	1015647
fcbs	723594
crvp	1123316
ascb	843494
frd	39092
nnut	792161
kghi	856200
mmtif	1085921
butl	786765
afrif	1034231
jaxb	1071264
mry	720896
torm	842295
nefb	797838
gecr	1044082
satc	889423
vrml	926617
axst	1092492
wtt	878828
nwir	915016
swkh	1089907
usei	1107955
cffc	850606
peak	1036081
tdyt	351902
jcdaf	1095747
etlo	1045739
imds	790652
sgma	915358
carv	1016178
hsbi	943033
ssy	96793
hmsl	1132907
lgvn	1041418
cgla	16104
live	1045742
ray	797917
knol	1096788
etc	33113
nath	69733
vaso	839087
npth	833140
patk	76605
sbbx	1028954
bncc	945434
agxly	1168254
maxm	1013351
brr	711307
aiii	1011109
larl	892158
gnsc	1110009
arwr	879407
pgnt	90045
apll	938113
mzt	884847
isns	943034
esheq	911801
cebk	1076394
shoeq	1051009
ncem	356342
sdddf	1281187
zons	1013786
airt	353184
mocc	6383
basi	720154
cbn	1079385
serc	1063939
edgw	1017968
naii	787253
asbi	855574
iyxi	1114241
sbnk	1120427
asur	884144
irix	1006045
amnl	8328
wvfc	910679
gtcb	904973
ushs	844789
bpwrf	1132704
asam	8497
mam	1222497
fmxlq	912908
jmar	857953
flyiq	904020
adam	863650
nsbc	1175029
lphi	49534
ans	1011696
elcc	1065860
mcu	1133519
epgr	805012
cvm	725363
trps	920691
pbhc	1046188
blsc	355007
payd	1017655
wtpt	1040589
esww	1082278
iswi	1025995
sgrz	1093546
ocnb	1182555
nvdl	1043873
glbz	890066
adnw	1029762
axmp	1113643
aliaf	1060883
onxs	1014383
anix	715446
educ	31667
ntol	1025573
rmi	801873
nwmt	1092083
chmp	19149
dlta	1166847
cbmc	899426
amdjy	1070933
intt	1036262
eloy	1094348
swtx	813619
pstv	1095981
gnlb	874443
mace	912607
dcd	872912
lmia	1059562
intg	69422
bfnb	949228
sqnm	1076481
hlsrf	1142516
vrso	797448
ekfc	1224549
cbkm	1006830
ppih	914122
prxi	796764
cnic	839435
tatt	808439
tmav	1012159
phgg	1084226
bsxt	1109848
prls	897893
antp	724267
ntsc	110536
emrg	1092605
nvmi	1109345
annb	1041429
gxy	819527
pdnla	731245
lsbi	930405
nxxi	744962
bkbk	707604
mson	880432
chad	713492
wsce	1069489
tmirf	896103
maxe	706471
dymtf	941625
pvls	1051284
aphtq	840319
mikr	787809
sxpcy	912441
asbp	944304
rke	1129162
veru	863894
mlab	724004
qepc	1017815
culs	851368
sumx	62262
bcas	814929
sfkt	1066626
xpl	917225
bcon	1103345
adep	865415
mfbc	916396
hrai	1168940
ttg	816949
mana	798736
gnsy	1125276
hiet	1112424
tlf	909724
sofo	1029744
vshi	789851
gnxe	803034
noiz	820097
dska	1127842
fhri	891482
anccq	944163
ceth	23778
emcf	858800
perf	880460
hleg	1107802
hska	1038133
hrtx	818033
scyl	924373
nwd	1089590
togi	1168895
alfc	1172095
sckt	944075
axsi	710597
cwdw	1164552
isgn	727634
nwrz	850414
gmtc	1045014
kmkcf	782879
bayk	1034594
usau	27093
xnva	894770
cgmc	23341
hcfb	1091491
xdsl	825322
bzyr	724445
onvi	1100917
agnu	105608
asnb	1011060
pplm	1037249
itcd	1041954
optc	275858
mnbh	898018
shbk	1045690
hrecf	1014947
afop	1122342
fotb	1099668
pfed	1013554
geoi	41023
vsbn	1225874
urgp	932352
insv	802724
gept	896195
inxi	1020017
smbc	916907
ambt	1047919
somh	1189396
powr	882154
egmi	1083036
mbnd	732412
ilxrq	819551
med	910329
fifg	946738
pnot	1059404
ug	101295
amot	46129
shrn	1125903
qcor	891288
adrtf	1094026
vert	1043946
ccel	862692
ccfn	731122
spdv	1031833
bhwb	857853
scld	1058027
vsni	936130
mucl	811779
lbte	1085776
inph	728249
haup	930803
plm	866028
tsccd	877645
obtef	880419
aey	874292
syni	878903
fsm	37914
strd	73822
phc	915127
gptx	933020
liqwf	1010473
brbw	771614
esic	894738
atgn	1003607
acec	1017526
cyds	906782
cfs	6814
xata	854398
mydp	1080029
rgyh	1053361
mcbf	1169769
prtx	1099215
abl	4611
aogs	933157
nbct	893467
sambd	1042521
cdbk	1022759
fkfs	856751
rdea	1103390
ezen	943894
alby	1074369
mays	54187
ljpc	920465
imsc	1068874
svwn	1062606
crlts	18914
egt	1004673
ipah	893970
xeta	742550
ocht	817785
nrcna	818010
bolt	354655
apyx	719135
evfsy	1010281
evol	1052054
rivr	1015593
strm	1008586
soyo	1108955
pcbs	926164
tvipf	1271892
smtk	817516
irsn	357108
hdvy	1141788
smtr	1057293
ppbn	1031233
tntue	847597
nseo	1156893
cfok	1047446
nsatf	748213
eboi	1124077
vrdi	710217
mgrp	64247
sghl	864890
clbh	1127160
lnbo	1061819
fbpi	1074543
pcgr	725460
ptsx	1014733
wel	833845
ucbc	1046183
fccg	1048566
atbc	1087790
hesg	1127696
adgf	1059763
cmoh	1009976
gfsi	1069469
mdwv	876043
spex	12239
fwvp	37049
cvr	19871
enco	856569
itra	1025134
pohf	1157843
edig	886328
iqbx	1051902
sncc	703904
chdx	922717
fbsi	912967
sotk	806172
orbt	74818
ecpn	1135202
vral	1091326
ghm	716314
favs	1025743
bfen	814856
rprx	897075
hlfc	1050894
ncey	1079797
ebix	814549
syvc	1030839
ffbi	1113107
ofi	1101020
bbal	1018354
snuaf	867531
ciwv	764156
sofn	51387
prox	1112263
clwd	743758
izzi	741114
qmci	1101433
tcba	1048435
igfff	1102708
sircq	851199
svin	1039213
siga	1010086
clro	840715
pfi	1037652
vksc	33073
nhcr	1283065
cofs	803164
neib	942898
gnsm	1005387
ssfc	1014964
fep	356841
npti	1098532
bdms	948072
smxc	941914
firt	1129847
bkti	2186
crv	728303
svcf	1225078
wnwn	897545
nnct	1176435
govb	1063942
unrg	1116734
shpi	790228
prpo	1043961
agci	1084122
apni	4164
iax	813634
ctek	1011432
dgtc	27748
csav	1087875
sequ	1160544
vlta	1141363
sgrp	1004989
trkn	868326
strc	1014041
bptr	798600
fjhxp	1120578
mrm	706864
axopf	1140480
hbks	719731
nso	75448
spde	1002520
tbwc	1000227
ppti	858155
dhil	909108
fcpo	1024441
trci	741556
ktcc	719733
cecb	926865
hsoa	855424
xnez	1069778
dvs	1099918
ksbi	912764
rofo	828064
oico	73773
api	869986
gnbt	1059784
gdln	801338
ufmc	916823
alan	98618
mhgu	808219
ntur	716749
buks	15847
endo	54424
tlco	1101688
irbs	793043
bybi	901495
sgmg	891389
avny	1125051
simc	764039
span	718924
lsbc	1108951
hbsl	1072367
exby	855109
czbs	813640
czicf	910569
dii	27613
ihrc	55362
apsn	872947
vsri	803647
mrfff	1053570
cxn	1052257
tstf	785557
lts	1029730
gcegf	1143883
tfco	895329
spir	731657
dvcr	919956
fpwb	764858
phst	1040853
ffhs	742161
ocex	73759
tsri	98338
meh	948845
abcp	20639
lphc	1160084
ams	744825
vctl	1094007
esp	33533
wgnr	715073
afam	799231
digl	1016100
rmti	1041024
evst	934795
omtl	1020579
pwei	852426
mtmc	906282
pede	1046587
trns	99302
trac	922811
invi	719152
utgi	832480
mpwg	1047098
dsln	1085866
leon	1106774
cmcl	766011
bdr	1000683
gcha	1080759
ctchd	1084577
bcis	276400
fslk	1109610
outl	867490
axti	1051627
gnba	870743
casm	764579
wake	1085175
olcb	1096654
vcgh	1172852
atc	1157758
moqz	904350
xpo	1166003
strn	728331
itkg	1018281
tlg	1009480
chbd	793983
piii	845072
ssvc	851943
esmc	862668
spns	885740
geec	840823
fbms	947559
lpa	875296
alse	94784
snzh	799097
cscq	914670
untn	1045689
qmmi	1102901
cpak	351717
dynkw	879465
monm	67618
adye	1123580
jxsb	1172097
ior	949961
lyri	1166220
wlgc	1139614
strz	1043156
hsr	918027
eei	809933
tglo	1066684
vrai	353482
ecte	1031927
cbag	25657
snwt	1070181
zoom	822708
cspi	356037
nvi	868263
yosn	1076784
fltb	1243496
ich	1001871
auspf	1041829
cure	874212
sse	1137046
fgmg	312065
sryb	1229146
clnw	869484
evgg	1143566
aani	933955
sspi	884455
mbtg	72170
ckx	352955
msgi	14280
mdlk	812890
bsic	10254
ssug	94185
atrm	908598
pdex	788920
ntwk	1039280
wter	764839
atcs	823876
snfca	318673
hpla	1121980
hrct	949427
uuu	102109
sys	96057
axdx	727207
cosn	1060824
docx	1016831
dwch	792130
atnaf	1041548
mrvt	933745
ihitf	921887
cfbk	1070680
nqci	872544
atea	945989
gupb	942129
ogen	1174940
gsla	1029630
bits	818813
heii	351298
fcob	1168230
crds	1093207
daio	351998
aabc	1024015
tecjq	1131072
rmnrf	1032347
opto	1096689
bnvi	1203957
cyan	768408
smxmf	766504
dtlk	1056923
blli	945489
paci	1038541
pard	755806
isrl	719209
sif	90168
ausa	1017440
gulf	813779
ascd	847917
bagl	949373
btui	840883
coht	928420
circ	813716
vtek	949491
sidg	1078203
navb	810509
govx	832489
brsi	801907
bths	11390
tiii	277928
cbac	855386
olcmf	891426
evi	65312
nxti	1071991
mrgo	808493
aola	1100395
cpciq	720145
vsnt	865917
fnbbd	820222
cksb	1068366
ckfb	930203
wsps	803003
skco	89041
forbq	889992
myr	817946
itig	1016439
omni	1046212
tgis	900017
cadm	1022570
digf	1057257
mnbt	1177070
pclb	1022243
cwyr	318852
gpmny	1026269
sjck	1107206
cmkg	886475
cgcp	863680
wtrs	104987
dhcc	844887
dwsn	799165
chaiu	889428
hmna	1040792
amlh	1124197
mbayd	1040973
spgr	1091539
tenf	1051118
wyy	1034760
dxpe	1020710
gpsn	29233
prsi	79661
tbus	853695
chdo	814926
nnbp	925894
vdwb	1123493
ectv	1092283
bnssa	14637
aih	46653
admt	849401
btca	913614
ucia	737561
gcgc	719754
hxbm	831749
cmfb	1098813
ufbc	714286
bfly	1030896
grrb	1126961
dyhp	949925
phfb	49397
msii	1024022
mivi	1083011
fnfi	1065823
enpt	1010305
naga	1112425
trcr	858452
mrgrf	933038
fifs	948034
nyrr	1020173
kdus	911148
hqsm	857073
bsyi	1094017
sdna	764843
cslmf	784012
hdsn	925528
ftgxd	1001868
ibis	855182
ptsc	836564
abmc	896747
cgld	726845
upi	890846
vtnwy	1136323
cpth	1060801
uamy	101538
cau	739460
fulb	850626
crcuf	868822
ffdb	876947
tat	1092289
fmfg	838852
opti	899297
olbk	1253317
ntic	875582
infx	1076310
lctx	876343
ushe	703701
katyq	54681
ensl	811271
exmd	1057024
glec	790066
aehr	1040470
hnvd	320333
ppsf	1031340
dfiff	1072424
thnk	21438
chkj	1077535
nphc	1119643
mrti	748580
bstw	4344
jaco	52971
orpb	1216128
tnsiq	1096509
rpc	838879
able	1065728
tfs	32272
cbco	1106213
dawxy	1021119
agnt	1112880
crnm	1114365
bjct	810084
ufpt	914156
arcw	826326
eanrf	1020791
pbio	830656
mfic	723889
to	825411
gafc	1082735
astr	1099066
iwfsf	1074564
kequ	55529
ctbp	1141575
dlpx	350692
etecd	5117
cpsh	814676
tofb	730349
cdti	949428
voqp	745788
wtlc	914479
ssbff	1064990
clic	1081154
pure	1006028
smit	922612
hqnt	1001781
ffdf	1006177
hcbc	1044676
dfns	1069563
sngx	812796
mvco	934749
tmsg	1088120
isig	875355
evomf	1209810
pns	1004608
byfc	1001171
pctd	1132733
qrsm	1126535
spnd	867038
dcmt	1096857
lsfg	1064025
idsa	4187
kins	33992
opmz	859747
cshb	1070523
mhbc	1027623
oakr	216748
pft	1019787
sfef	86759
wlc	105532
pnbi	1113026
brbi	1055870
fppc	316736
xcasf	814624
fcke	841545
sfpi	878280
patd	1003961
frdmq	911004
qtmi	1103544
egas	43350
gri	28325
rfil	740664
inis	1038277
enlu	809012
xlrt	1177845
gorx	1098315
ntmi	318622
nvei	1026595
nmgc	1030485
tppp	1003471
dbmg	1038368
gvp	944480
ofsyf	1169357
arkn	925662
amsi	841866
fdlb	910492
spco	94056
avnu	1100006
stkr	94538
rmfrf	1135347
cdv	1000779
pteo	1063104
gtha	1017110
wolv	1084103
sfxc	773937
athe	1131343
intd	1021810
mder	1030179
hnrg	788965
ecia	930775
adgo	869531
quip	796577
fcbz	893539
ttla	851560
gojo	1021435
vcon	310056
yash	905428
admh	85684
veii	1028394
uchc	1088312
pdge	771485
tseo	1010398
pmid	1001917
omrx	946428
dswt	1054070
rafi	99249
cxsnf	939897
gceh	748790
mlhi	1060827
cslr	846718
wfsc	1106181
tnky	942650
tnwke	866492
dynt	720875
ctfo	1081206
hist	763730
iotc	1095130
tpph	891504
ptqmf	947121
mtyg	96988
taoif	912785
aris	879796
mpad	65759
giga	719274
affn	1082706
whrt	1024520
apxre	742248
aimm	879106
ngac	55805
dwog	869495
moc	864509
fmfn	83125
misn	1129920
cmxx	786620
ctqn	1022964
daat	1102750
djji	1158134
uahc	867963
nen	746514
exexa	89261
elur	1001903
